element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Zn,-0.9272589683532715,0.1310529112815857,-0.08118970692157745,0.03810139745473862,-0.39521461725234985,-0.2632271349430084,-0.05802878737449646,0.03974170982837677,0.5617491006851196,-0.033450525254011154,-0.3112689256668091,0.4135960340499878,-0.07802046835422516,-0.08908358216285706,-0.07474899291992188,0.06592170894145966,-0.5503000617027283,0.05738834664225578,-0.29326993227005005,-0.08928915858268738,0.023200610652565956,-0.16131584346294403,0.22636030614376068,-0.18169520795345306,-0.0918356403708458,-0.48886430263519287,-0.024057559669017792,0.054146427661180496,-0.01948433369398117,-0.014446046203374863,-0.1954144537448883,0.02848970517516136,-0.14180579781532288,0.49185097217559814,-0.025970155373215675,0.2786288261413574,-0.069705531001091,-0.033524177968502045,-0.0911979079246521,-0.01870783232152462,0.31768229603767395,0.007304854691028595,-0.05488181859254837,0.33478257060050964,0.09908055514097214,-0.04843710735440254,-0.007019044831395149,-0.05920270457863808,-0.11302593350410461,0.006953719537705183,-0.005041038617491722,0.04578126594424248,0.705255925655365,-0.008179701864719391,-0.08504515886306763,0.03291718289256096,0.021248504519462585,0.04541721194982529,-0.021440474316477776,0.11206849664449692,-0.5071918964385986,0.2578999698162079,-0.006010748445987701,-0.05333562567830086,0.07689861953258514,0.05081811174750328,2.289034366607666,1.0398333072662354,-0.19911174476146698,-0.0010040812194347382,-0.12574268877506256,0.24493125081062317,-0.06457363069057465,-0.05691798776388168,-0.03797094523906708,0.04487822949886322,-0.0074999211356043816,0.11664226651191711,-0.036044783890247345,0.16331955790519714,0.10272303223609924,0.0707489475607872,-0.0449986457824707,0.6524844765663147,-0.06850172579288483,0.3679288625717163
Ga,-0.8982179164886475,-0.17031504213809967,0.4328155517578125,0.10363276302814484,-0.32847827672958374,0.18505652248859406,-0.04451210796833038,0.20971205830574036,0.2862754464149475,0.08517471700906754,-0.19818159937858582,0.37308335304260254,-0.014073838479816914,-0.030098600313067436,-0.09566450864076614,-0.037042584270238876,-0.32036536931991577,0.011021227575838566,0.3059687614440918,-0.1683163046836853,-0.0069427331909537315,-0.2511603832244873,0.048329323530197144,0.056188203394412994,-0.1146717220544815,0.5365779399871826,-0.06406192481517792,-0.0630454570055008,-0.06373046338558197,0.17167973518371582,-0.08974207937717438,-0.03651487082242966,-0.08843377977609634,0.16844162344932556,-0.03872130066156387,0.12386541068553925,-0.08686563372612,-0.0499180406332016,-0.041832733899354935,0.009654905647039413,0.7532769441604614,0.004472249187529087,0.0006439760327339172,0.3706732392311096,0.0974385216832161,-0.012247075326740742,-0.001741692889481783,-0.09995386749505997,-0.13871417939662933,0.053212642669677734,-0.03128568455576897,0.00176138523966074,1.2569025754928589,-0.013344131410121918,-0.12254957109689713,-0.002462602686136961,0.042920127511024475,0.12699972093105316,-0.022420480847358704,0.017420222982764244,-0.4817390739917755,0.29028379917144775,-0.2763328552246094,-0.14914867281913757,0.07059812545776367,0.048260435461997986,0.286431223154068,-0.17790119349956512,-0.6153490543365479,0.002869262360036373,-0.5801602602005005,0.11457651853561401,-0.07073638588190079,0.012165387161076069,-0.07684063911437988,-0.01993003487586975,-0.08273320645093918,-1.9413026571273804,0.03506993502378464,0.008910933509469032,0.048144541680812836,0.024846578016877174,-0.0917859822511673,-0.1360098421573639,-0.23018774390220642,0.4417712092399597
Ge,-1.2362483739852905,-0.22949069738388062,0.09865967929363251,0.03213994577527046,0.23652879893779755,0.11785290390253067,0.08486504852771759,0.3587138056755066,0.26628607511520386,0.07108280062675476,-0.21862876415252686,-0.329515278339386,-0.06346976011991501,-0.09982828795909882,0.010416217148303986,-0.09524792432785034,-0.3297065496444702,0.11160679161548615,0.05883345007896423,-0.0880993902683258,0.017649516463279724,0.12648069858551025,0.15511827170848846,-0.09387196600437164,-0.19349798560142517,0.8274107575416565,-0.01050799060612917,-0.009078138507902622,-0.1551508903503418,0.2149176299571991,-0.2244853377342224,-0.03325692564249039,-0.037671104073524475,0.11173998564481735,-0.04072315990924835,0.13389435410499573,-0.06928257644176483,-0.029467735439538956,-0.06700031459331512,0.08104647696018219,0.26485079526901245,0.027481965720653534,-0.32976990938186646,-0.3116321265697479,0.03070404753088951,0.018776845186948776,0.09038855880498886,-0.10598395764827728,-0.06315802782773972,0.0018496690317988396,-0.07152634114027023,0.07198362797498703,1.7047533988952637,-0.19574074447155,-0.10034895688295364,-0.09907018393278122,0.1085239127278328,-0.02410852536559105,0.1471264809370041,-0.08433355391025543,-0.20824798941612244,-0.03506005182862282,-0.35398173332214355,-0.10274436324834824,-0.07260331511497498,0.06493670493364334,0.4792053997516632,-0.3763178288936615,-0.48365628719329834,0.04913252964615822,-0.7115609645843506,-0.004790734499692917,-0.06160644441843033,0.09366706758737564,-0.0018875616369768977,-0.08942194283008575,0.061261136084795,0.7580386400222778,0.01916203275322914,0.13390246033668518,0.01175682432949543,-0.15712103247642517,-0.12176133692264557,-0.9786379933357239,-0.11695562303066254,0.13387838006019592
As,-1.4393023252487183,-0.4672880172729492,0.3513699769973755,-0.02107328549027443,0.6941514611244202,-0.3353576064109802,-0.07149132341146469,-0.018781885504722595,0.6241047382354736,0.10038767755031586,-0.3836866617202759,0.4190136790275574,0.06008749455213547,-0.06367664784193039,-0.03578972443938255,-0.07193361967802048,0.5578461289405823,0.021002739667892456,-0.2997714877128601,-0.07830625772476196,0.06950365751981735,0.471975177526474,0.2399948239326477,0.12888823449611664,-0.18373438715934753,-0.8321371078491211,-0.06936507672071457,-0.01245800033211708,-0.0931781753897667,0.19541092216968536,-0.03836147487163544,0.02327112853527069,-0.14111973345279694,0.19774006307125092,-0.06571223586797714,0.24485966563224792,-0.14492209255695343,-0.05049099773168564,0.0945228561758995,0.012702669948339462,-0.39785924553871155,0.011049932800233364,-0.4285661280155182,-0.2443191111087799,0.16441954672336578,0.02324599213898182,0.04476715624332428,-0.16179123520851135,-0.18593591451644897,-0.025795701891183853,-0.0023532696068286896,0.16660985350608826,0.9564157128334045,-0.09006113559007645,0.03968169540166855,0.09355799853801727,0.12347842752933502,0.06178060173988342,0.11031800508499146,-0.048731688410043716,-0.42965826392173767,-0.038389213383197784,-0.47561752796173096,-0.11160960793495178,-0.08586243540048599,0.06205405294895172,-0.37155094742774963,-1.1524858474731445,-0.13116201758384705,0.027510078623890877,-0.37733203172683716,1.0803101062774658,-0.05131053179502487,0.07668767124414444,-0.05542505159974098,-0.06170416995882988,-0.0737098976969719,0.5182509422302246,-0.03241705894470215,-0.04876166582107544,-0.061298616230487823,-0.7218140959739685,-0.047651879489421844,0.6867415308952332,-0.12745383381843567,0.4018082618713379
Se,0.5441851615905762,-0.8699733018875122,1.6227867603302002,0.055441975593566895,-0.038330063223838806,0.0953599214553833,0.11048620939254761,-0.21707990765571594,0.8556396961212158,0.11453461647033691,-0.3982884883880615,-0.06450378894805908,-0.058669932186603546,-0.06141601502895355,0.005792261566966772,0.0543597973883152,-0.2893712520599365,0.18293407559394836,0.09044140577316284,0.08604364097118378,-0.052832234650850296,-0.035689957439899445,0.2534806728363037,-0.1415402889251709,-0.023798763751983643,0.10953176766633987,-0.13201025128364563,0.06083320081233978,-0.021169744431972504,0.16022728383541107,0.0642845556139946,0.04732051119208336,-0.02071816474199295,-0.6106265187263489,-0.11189572513103485,0.2079407274723053,0.05211711302399635,0.08849742263555527,-0.1295856386423111,0.07711680233478546,0.1729951649904251,-0.08468035608530045,0.08146907389163971,-1.3540465831756592,0.041629016399383545,-0.01748424582183361,0.06654132157564163,-0.08512171357870102,-0.14487114548683167,0.1773592233657837,0.07914033532142639,0.08142035454511642,0.7813903093338013,0.00971580296754837,0.016997558996081352,-0.05590213090181351,-0.0785362720489502,0.0717497393488884,0.035177432000637054,0.03204558789730072,-0.2813546657562256,-0.07090715318918228,-0.10495667159557343,-0.07297007739543915,0.120003841817379,-0.01282598078250885,-0.1820172667503357,-0.049768611788749695,0.39235860109329224,0.057764213532209396,-0.16280585527420044,0.2028047889471054,-0.06619470566511154,-0.06072124093770981,-0.07081949710845947,0.00549713708460331,-0.015453226864337921,0.1661531925201416,0.027346916496753693,0.1144455224275589,0.025338171049952507,-0.06799668818712234,-0.1136513203382492,-0.2558962106704712,0.08862271159887314,0.2099355161190033
Br,1.1911348104476929,-0.3447474241256714,1.4111015796661377,0.25644147396087646,0.2336273491382599,0.11965952813625336,0.04444311559200287,-0.27360066771507263,0.3471558094024658,0.3087121546268463,-0.35080018639564514,-0.7013030052185059,0.07322057336568832,0.14217542111873627,-0.19279900193214417,0.17405350506305695,1.457261085510254,0.0477464534342289,0.12531529366970062,0.11446675658226013,0.0366419292986393,0.06443588435649872,-0.2968212962150574,-0.02340562641620636,0.12482249736785889,0.025960583239793777,-0.14355628192424774,0.2027806043624878,-0.2560523748397827,0.18855515122413635,0.30025434494018555,0.08430307358503342,0.0207463800907135,0.18359309434890747,-0.09741070866584778,0.0023693591356277466,-0.002370879054069519,0.020665083080530167,0.6082575917243958,0.050376132130622864,-0.27494990825653076,-0.1465190201997757,-0.8110812902450562,1.0349054336547852,-0.1495722532272339,0.1078038364648819,0.3622884154319763,-0.04599221795797348,0.14871816337108612,-0.2528723478317261,0.12760159373283386,-0.19647817313671112,-0.03914240002632141,0.26846957206726074,-0.3001396059989929,-0.308602899312973,-0.07010327279567719,0.09824559092521667,0.1870468556880951,0.1189354658126831,-0.9503761529922485,-0.02792990207672119,-0.12123889476060867,0.1534562110900879,0.08349326997995377,-0.06596214324235916,-0.9403045177459717,0.22996652126312256,0.3602654039859772,-0.16252374649047852,-0.7432913184165955,-0.09346635639667511,-0.02490142360329628,-0.26951682567596436,-0.266654372215271,-0.09047073870897293,-0.21590875089168549,0.5941113233566284,-0.1413234919309616,-0.031556546688079834,0.316999226808548,-0.38944149017333984,0.32234397530555725,-0.05846506357192993,0.22758327424526215,0.347634494304657
Kr,1.9292384386062622,-2.3396670818328857,1.445873498916626,1.3006744384765625,3.313589096069336,-0.4011844992637634,-0.11410453170537949,-2.3155627250671387,-2.7023847103118896,1.3934316635131836,-1.0857772827148438,-3.481313943862915,0.7677086591720581,1.5963468551635742,-0.7260858416557312,0.6455345749855042,4.409505367279053,-0.19082020223140717,1.513049602508545,0.9364839792251587,0.2383798211812973,0.5329248905181885,-1.020705223083496,-0.5290826559066772,1.163354754447937,0.3538820445537567,-0.9104434251785278,0.8902612328529358,-1.2064683437347412,-0.2103915810585022,2.6971261501312256,0.4798673093318939,0.7386226654052734,5.497232913970947,-0.7419708967208862,-1.2014063596725464,-0.37295135855674744,0.3220004737377167,0.6731101274490356,1.0244317054748535,-0.0907590240240097,-0.20284077525138855,-0.14306969940662384,6.246821403503418,-1.1400226354599,0.721319317817688,1.357627511024475,-0.5111401677131653,0.31322529911994934,-0.1118822917342186,0.42760831117630005,-0.47361066937446594,-2.2905588150024414,1.6513382196426392,-0.7839617133140564,-0.8450905084609985,-0.7864013314247131,0.5880866050720215,0.7492756247520447,0.6867182850837708,-1.8973997831344604,-0.592919647693634,-0.9185230731964111,0.6223548650741577,0.8070269823074341,-0.8294499516487122,-4.499624252319336,1.384700894355774,-2.4426140785217285,-1.3713936805725098,-1.9896224737167358,0.3751096725463867,-0.017115548253059387,-0.6662278771400452,-1.179774284362793,-0.43053677678108215,-1.0006815195083618,1.325510859489441,-0.7042216062545776,0.8482120633125305,0.8619256019592285,-1.0610407590866089,0.7989225387573242,2.5480310916900635,0.8820232152938843,2.2324986457824707
Rb,-0.09311732649803162,-0.2526203989982605,0.353893518447876,-0.04706780984997749,0.26330235600471497,0.04286772757768631,-0.03897450864315033,-0.2541792094707489,1.0006670951843262,0.04646154120564461,-0.20961536467075348,-0.12184463441371918,-0.08141975104808807,-0.15531381964683533,0.03496008738875389,0.045163169503211975,-0.1684139519929886,0.05137297883629799,0.13760413229465485,-0.05601763352751732,0.03882242366671562,-0.0008190330117940903,0.24242408573627472,-0.08201579749584198,-0.11514757573604584,0.3451109230518341,0.057717133313417435,0.11543602496385574,-0.1744241863489151,0.21598155796527863,-1.8380833864212036,-0.15562066435813904,-0.12064220011234283,1.1461139917373657,-0.04910227656364441,0.19548386335372925,-0.025210844352841377,-0.0009576939046382904,0.23264263570308685,-0.15226028859615326,0.12403644621372223,0.05132674053311348,0.179639533162117,0.7305066585540771,0.17041194438934326,-0.08457202464342117,-0.022983567789196968,-0.09149938076734543,-0.12020918726921082,-0.012930808588862419,-0.10299675166606903,-0.060972098261117935,-3.1340837478637695,-0.38562697172164917,-0.154890239238739,-0.04964953660964966,0.13167546689510345,0.11417071521282196,-0.005107590928673744,0.04871965944766998,-0.18972361087799072,0.4971795678138733,-0.2025713473558426,-0.09068388491868973,0.13887056708335876,0.06283782422542572,-0.02686808444559574,0.07593606412410736,-0.3036317527294159,0.05573207139968872,-0.018357034772634506,0.15815137326717377,-0.06037474796175957,-0.13430845737457275,0.03026035614311695,0.04232153296470642,-0.10846094787120819,0.4761766195297241,0.05569152534008026,0.11353763937950134,0.20191866159439087,0.10582791268825531,-0.11095783859491348,-0.08220808953046799,-0.24627670645713806,0.4971493184566498
Sr,-1.0642316341400146,0.05595959722995758,-0.5288165807723999,-0.050589028745889664,-1.3606799840927124,-0.1545448750257492,0.05918571352958679,-0.27314141392707825,0.46949368715286255,0.07722216844558716,-0.14937615394592285,0.1427263468503952,-0.1705244481563568,0.2806386947631836,-0.06413589417934418,-0.005518997088074684,0.0034653563052415848,0.010502498596906662,-0.0062983981333673,-0.050280679017305374,-0.16092157363891602,-0.21478000283241272,0.48968440294265747,0.045407555997371674,-0.07056914269924164,-0.3889334797859192,-0.011515328660607338,0.08353294432163239,-0.06893175840377808,0.46457380056381226,-0.09387878328561783,-0.12820181250572205,-0.15951117873191833,1.1928263902664185,-0.020401163026690483,0.10176882147789001,-0.02238655276596546,-0.06131189316511154,-0.22013306617736816,0.08577310293912888,0.22702547907829285,0.0927557498216629,-0.19566479325294495,-0.5105239748954773,0.09714656323194504,0.005595062859356403,0.05470167100429535,-0.09662198275327682,-0.04429549723863602,0.10717277973890305,0.017133846879005432,-0.03531458601355553,-2.213754177093506,-0.5293737649917603,-0.03192773461341858,0.09865417331457138,0.17180001735687256,-0.05982575938105583,-0.06197346746921539,0.11586955934762955,-0.30904844403266907,0.07923371344804764,0.617058277130127,0.09546031057834625,0.1245025247335434,0.03628203272819519,-0.07760626077651978,0.7523892521858215,0.404177188873291,0.2349250763654709,0.17043878138065338,0.3855978846549988,-0.02406471222639084,-0.054293982684612274,-0.14573228359222412,-0.03431963175535202,-0.20313018560409546,0.031150706112384796,-0.0024784542620182037,-0.2293686866760254,0.018990533426404,-0.30035319924354553,0.011297880671918392,-0.6108518242835999,0.13814987242221832,-0.5898963809013367
Y,-0.195460706949234,0.7557969093322754,0.059935785830020905,0.10048705339431763,-0.6516637802124023,0.2737289071083069,0.008948734030127525,0.6932480931282043,-1.6702172756195068,0.07396579533815384,-0.143251433968544,0.1831488162279129,-0.028018780052661896,0.4367433190345764,-0.08640527725219727,-0.07231932133436203,0.3140053153038025,0.040225330740213394,0.18415683507919312,0.009600536897778511,-0.0837542861700058,-0.40486207604408264,0.28325155377388,0.1726306825876236,-0.15248990058898926,0.5239701271057129,0.06436078995466232,0.04538201540708542,-0.16216479241847992,-0.04534584656357765,-0.9003919363021851,-0.0807887613773346,-0.11241535097360611,0.4738542139530182,-0.07011590898036957,0.348200261592865,0.000684794969856739,0.1006162241101265,0.19964978098869324,0.12928305566310883,-0.02281002700328827,0.07373377680778503,0.18645966053009033,-0.2100594937801361,0.03239169716835022,-0.035001110285520554,0.03371873497962952,0.09849096089601517,-0.025863952934741974,-0.04873760789632797,-0.08173872530460358,-0.03447584807872772,-0.882981538772583,0.6361007690429688,-0.07752472162246704,-0.06177138909697533,0.1376027911901474,-0.08570197969675064,0.07748515158891678,0.027836430817842484,-0.35277679562568665,-0.05003833770751953,-0.5040700435638428,-0.15877804160118103,0.032252609729766846,-0.13877467811107635,-0.04774510860443115,0.1945139616727829,0.2935698926448822,0.08019918203353882,0.1852809190750122,0.050397422164678574,0.05241281911730766,-0.06044359132647514,-0.1912340223789215,-0.28201138973236084,-0.13824090361595154,0.343284547328949,0.054833315312862396,-0.1445988565683365,0.27084192633628845,-0.3595878779888153,0.012277381494641304,0.15670646727085114,0.20962175726890564,-0.24641653895378113
Zr,-0.006147155538201332,0.19170138239860535,0.2091636061668396,0.09578008204698563,-1.1662532091140747,-0.1417778879404068,0.06463749706745148,0.2517739236354828,-1.4946646690368652,-0.007628902792930603,-0.4501693546772003,0.006784976460039616,-0.04761134460568428,0.15599243342876434,-0.05821971222758293,-0.16645340621471405,0.675689160823822,0.016295161098241806,0.3442983627319336,0.03906602784991264,0.05663347989320755,-0.7435659170150757,-0.30943983793258667,-0.0831514522433281,-0.04320213571190834,-0.0640893504023552,0.034961484372615814,0.12163142114877701,-0.10282714664936066,-0.13683581352233887,-0.25279805064201355,-0.008606801740825176,-0.12639382481575012,0.3825637698173523,-0.179908886551857,0.33178070187568665,0.018760286271572113,0.056161608546972275,-0.6147981882095337,0.14465881884098053,0.5923369526863098,0.10409130156040192,0.032317958772182465,-0.4723625183105469,-0.026087092235684395,-0.00640326552093029,-0.06445268541574478,-0.12746955454349518,-0.08230730891227722,0.10768862813711166,-0.11001195758581161,0.1887572705745697,-1.2575929164886475,0.41529226303100586,0.0750441700220108,0.04185469076037407,0.15355414152145386,-0.12253998219966888,0.095027856528759,0.14346818625926971,-0.24122175574302673,0.4815177917480469,0.23553888499736786,-0.18890482187271118,0.0318005308508873,-0.04404492676258087,0.5337785482406616,-1.2414437532424927,-0.4432072043418884,0.13517948985099792,-0.093517005443573,0.028042759746313095,-0.10132447630167007,0.03092973679304123,-0.07177647203207016,-0.09685923159122467,-0.055198200047016144,0.29931190609931946,0.08668174594640732,-0.06337067484855652,0.021323535591363907,0.1835884004831314,-0.04003606364130974,0.16569028794765472,-0.07476681470870972,0.02762606181204319
Nb,0.255395770072937,0.20819343626499176,0.24103395640850067,-0.07893779128789902,-0.3767337203025818,0.017840571701526642,-0.014265479519963264,-0.28620821237564087,-1.3788366317749023,0.027676763013005257,-0.2811567187309265,-0.21322229504585266,-0.11969974637031555,-0.24221670627593994,-0.06169726699590683,0.05254600942134857,-0.501380443572998,-0.017500653862953186,0.23359203338623047,0.03192117065191269,0.12069717794656754,1.3761688470840454,-0.32207268476486206,-0.27696365118026733,-0.1229763776063919,-0.18804931640625,-0.003577800467610359,-0.05309975892305374,0.0918327197432518,0.3361889719963074,0.0008125677704811096,0.02531144767999649,-0.030323069542646408,0.9163546562194824,0.15072453022003174,0.35552656650543213,0.07703079283237457,-0.02384546399116516,-0.26108941435813904,-0.022017311304807663,0.2591225802898407,-0.08087454736232758,0.1863708794116974,-0.3602384328842163,0.12406273931264877,0.06477528065443039,0.1474640816450119,-0.028292715549468994,0.047221701592206955,-0.004733753390610218,0.1439838409423828,-0.1082715094089508,-1.1484709978103638,-0.418984055519104,-0.025361431762576103,-0.002377402037382126,0.007328124716877937,-0.0020886920392513275,-0.026466282084584236,0.1443191021680832,-0.22991493344306946,-0.4945583939552307,0.18889205157756805,-0.11012300848960876,0.13376884162425995,0.11178506910800934,0.28571680188179016,-1.3892300128936768,-1.2187070846557617,0.03726581856608391,-0.11535163223743439,-0.2135649174451828,-0.0038273390382528305,-0.17641092836856842,-0.07518742233514786,0.05940543860197067,-0.05354045331478119,0.18311664462089539,0.0007214099168777466,0.2072571963071823,0.111376091837883,0.09141559898853302,0.0021518198773264885,-0.36977848410606384,0.014667585492134094,-0.1320038139820099
Mo,0.9129575490951538,0.2673777937889099,0.2652888298034668,0.06300564110279083,-0.5467096567153931,-0.28299492597579956,-0.022191956639289856,-0.19081047177314758,-1.5594115257263184,0.06228773295879364,-0.3177206814289093,-0.15319259464740753,-0.11492857336997986,-0.36460137367248535,-0.13400548696517944,-0.035463977605104446,-1.008973479270935,0.10328420996665955,-0.2212875783443451,-0.14750418066978455,0.005545774474740028,-1.0882272720336914,0.3601532578468323,0.0333329439163208,0.08983945846557617,0.19630849361419678,-0.014742197468876839,-0.07344157248735428,-0.03377388045191765,-0.11325185745954514,-0.7163040041923523,0.06012804061174393,-0.02705986425280571,0.7858664989471436,-0.13855160772800446,0.40930354595184326,0.09229225665330887,-0.03293821960687637,-0.09796979278326035,0.10073089599609375,0.14510057866573334,-0.021723777055740356,0.23503533005714417,0.2834704518318176,-0.07447002828121185,-0.032900646328926086,0.06814172118902206,0.04428797960281372,0.0008806679397821426,-0.02345271036028862,-0.03142540156841278,0.09345604479312897,-0.633277177810669,-0.6514177322387695,0.045572150498628616,-0.08836512267589569,0.050035566091537476,0.046558015048503876,0.11404189467430115,0.02445686049759388,0.09812022745609283,-1.0659996271133423,0.007306627929210663,-0.00708217965438962,-0.019210204482078552,0.153289794921875,-0.20288141071796417,-1.437099575996399,-1.7618831396102905,0.034690748900175095,-0.10177826136350632,0.06659106910228729,-0.03139583021402359,-0.09193916618824005,0.011801455169916153,-0.1525767594575882,0.04714624211192131,-0.28768929839134216,0.13566289842128754,0.26892489194869995,0.10697492957115173,-0.0632399469614029,0.042080916464328766,-0.024931922554969788,-0.36051812767982483,0.3000863790512085
Tc,1.505394697189331,-0.00930551066994667,0.09320516884326935,0.10037479549646378,0.6386995911598206,-0.4935125708580017,-0.07939961552619934,-0.4703827500343323,-0.47761672735214233,-0.027225295081734657,0.49264195561408997,-0.15458187460899353,-0.1417669951915741,0.44476211071014404,-0.00855431891977787,-0.1475098431110382,-0.42174261808395386,0.0701865628361702,0.6365136504173279,-0.13639652729034424,-0.2489442229270935,-0.4177020192146301,-0.27214309573173523,1.290985107421875,0.05106094479560852,-0.32523709535598755,-0.07019199430942535,-0.0811147466301918,-0.02459488809108734,0.1651892364025116,-0.2679173946380615,-0.017101967707276344,-0.026810117065906525,-0.14503583312034607,-0.037686463445425034,0.24472424387931824,-0.06702695786952972,-0.0019288621842861176,-0.5146781206130981,0.004237663000822067,-0.24537426233291626,-0.07133212685585022,0.33807212114334106,1.1441278457641602,-0.046267181634902954,-0.06762134283781052,0.04958486557006836,-0.06421442329883575,-0.01803082972764969,0.0032828706316649914,0.08620154857635498,-0.010652892291545868,-0.34551194310188293,-0.30311837792396545,-0.19065536558628082,-0.06286466866731644,-0.03125518560409546,0.07405892759561539,-0.12543289363384247,0.13524982333183289,-0.038573794066905975,-0.16053707897663116,0.4884570240974426,0.08486156910657883,0.3154224455356598,-0.005150608718395233,0.41251054406166077,-0.6815606355667114,-0.7523387670516968,-0.04823138564825058,-0.5145363211631775,-0.03336434066295624,-0.14732301235198975,0.06653089821338654,0.050146546214818954,-0.07549215108156204,0.04069708660244942,0.9825353622436523,0.06073795258998871,0.08558434993028641,0.11663009226322174,-0.35579076409339905,-0.20279958844184875,-0.5597512722015381,0.16987773776054382,-0.28008729219436646
Ru,1.5498703718185425,-0.021500907838344574,-0.619608998298645,0.07804499566555023,-0.6291653513908386,-0.3571385145187378,0.14439047873020172,-1.0066395998001099,-0.9897915124893188,-0.01635204255580902,-0.2849861681461334,-0.3299807906150818,0.048443831503391266,0.5035004615783691,0.07602196931838989,0.08160720765590668,-0.5374545454978943,0.20765142142772675,0.6193255186080933,-0.06746106594800949,-0.09340593218803406,0.08203423768281937,-0.028800856322050095,-0.20490172505378723,-0.22146551311016083,-0.09426474571228027,-0.05008120834827423,0.07602138817310333,-0.145919531583786,1.0009952783584595,0.2684072256088257,-0.002787570469081402,-0.1134849563241005,-0.10379393398761749,-0.12981677055358887,0.004702173173427582,-0.055124372243881226,0.10051609575748444,0.056774090975522995,0.04116290062665939,0.052474189549684525,-0.08040092140436172,0.29685157537460327,0.6165568828582764,0.12042875587940216,-0.10084976255893707,0.0020032990723848343,-0.08649970591068268,-0.14553847908973694,-0.007492979988455772,0.019660692662000656,0.028075017035007477,0.41812244057655334,0.025484811514616013,-0.13569143414497375,0.04320448637008667,0.07329072803258896,0.03225872293114662,0.07520165294408798,-0.03207165002822876,0.7334940433502197,-0.38188132643699646,0.17635954916477203,-0.16474418342113495,0.04263834282755852,0.36954790353775024,0.927483856678009,0.2633742392063141,1.2411975860595703,0.04460645467042923,-0.4166714549064636,0.1251329481601715,-0.12220878899097443,-0.042500581592321396,0.0071530756540596485,-0.02632284164428711,0.054594699293375015,-0.27701660990715027,0.03497322276234627,-0.043001774698495865,0.06020738184452057,-0.3734278976917267,-0.11370707303285599,-0.6443594098091125,0.1669193059206009,0.6195613145828247
Rh,0.9270446300506592,-0.2509077191352844,-0.11149463802576065,-0.026765312999486923,-0.34040895104408264,-0.22399646043777466,0.0463121235370636,-0.9337841868400574,-0.8233327865600586,-0.10014420747756958,-0.26376423239707947,-0.08729807287454605,-0.05903525650501251,-0.03701986372470856,0.017598064616322517,-0.15447595715522766,-0.47613728046417236,0.10486067831516266,0.5309000611305237,-0.191738560795784,-0.07720498740673065,0.3357149660587311,-0.16618970036506653,0.24065183103084564,-0.18018309772014618,0.4210522770881653,0.05090155825018883,0.0668475404381752,-0.09370154142379761,0.09065869450569153,0.2733684480190277,-0.04755264148116112,-0.12136008590459824,-0.6340100169181824,-0.09743788838386536,-1.1660670042037964,-0.2958727478981018,-0.0553780198097229,0.04236594960093498,0.2022845447063446,0.4098488390445709,0.08709564059972763,0.22572189569473267,0.8974913358688354,0.11532311141490936,-0.03312090411782265,0.006845641881227493,-0.05261124670505524,-0.18408387899398804,0.02756919525563717,-0.1608537882566452,0.13199448585510254,0.4723658561706543,-0.3091522455215454,-0.029414644464850426,0.12281981855630875,0.2697395086288452,-0.06709615886211395,0.17317047715187073,-0.04929451644420624,-0.2134099155664444,-0.33513274788856506,0.2803524136543274,0.02877640724182129,-0.12069040536880493,0.17059388756752014,0.8333940505981445,0.585669994354248,1.581498146057129,0.04490381106734276,-0.2821011543273926,0.5301975011825562,-0.1731993556022644,0.03503952920436859,-0.004916132427752018,-0.1283319890499115,-0.021721012890338898,0.21557945013046265,0.03079826757311821,0.037761446088552475,-0.06877510994672775,-0.438764750957489,0.024654440581798553,-0.12492254376411438,0.24391692876815796,-0.004001006484031677
