element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Ni,0.41240230202674866,0.08171282708644867,0.09356291592121124,-0.3085186779499054,0.22965414822101593,-0.10933871567249298,-0.12707801163196564,-0.1966121643781662,-0.6531428694725037,0.1689905822277069,0.031728919595479965,-0.35555270314216614,-0.12266427278518677,-0.13509467244148254,0.27963805198669434,-0.3557355999946594,0.36497849225997925,0.2978186309337616,0.5741872787475586,0.058987606316804886,-0.2671288251876831,-0.006655365228652954,0.14338424801826477,-0.24249984323978424,0.4675411880016327,0.19157689809799194,-0.08020775020122528,0.4839610457420349,-0.2462281733751297,-0.05427701026201248,-0.3018975257873535,-0.06369776278734207,0.22540365159511566,-0.48942840099334717,-0.4459145665168762,-0.2877715528011322,0.058194130659103394,0.1161242201924324,-0.0546831376850605,-0.06615327298641205,-0.185141921043396,0.0686148852109909,0.2976798117160797,-0.7205855846405029,-0.05095551535487175,0.4458620846271515,-0.23927630484104156,-0.8537898659706116,0.7562512755393982,-0.0007420405745506287,-0.5243503451347351,-0.10235663503408432,0.6364652514457703,0.33352476358413696,0.1238592192530632,0.7493900656700134,-0.025525810196995735,-0.38125503063201904,-0.23587346076965332,0.27733373641967773,0.2540854811668396,-0.15227968990802765,-0.07165540754795074,-0.26100754737854004,0.20899951457977295,-0.08189968764781952,-0.03977935016155243,0.50815349817276,-0.23826520144939423,0.0013011433184146881,0.5317845940589905,0.130046546459198,-0.13423413038253784,-0.27762895822525024,0.2198019027709961,0.25599491596221924,0.486082524061203,-0.11059644818305969,0.3217034339904785,0.36357125639915466,0.28379079699516296,-0.432773619890213,0.5761711597442627,0.06902673840522766,0.4403187036514282,0.29459908604621887,-0.4181864857673645,-0.20293214917182922,-0.2438867688179016,0.09552834928035736,-0.46215444803237915,0.120917409658432,-0.18796406686306,0.32581186294555664,0.45545414090156555,0.04157259687781334,0.1640651524066925,0.2911340892314911,0.32859787344932556,-0.07835716009140015
Cu,-0.31010007858276367,-0.35580363869667053,0.23860302567481995,-0.653820812702179,0.3432534635066986,-0.012093214318156242,0.12861670553684235,-0.25132331252098083,-0.3144574463367462,0.17109987139701843,0.21580658853054047,0.04138455167412758,0.061593011021614075,-0.259907603263855,-0.24064475297927856,0.06055010110139847,0.29466333985328674,-0.14312252402305603,0.834218442440033,0.19950079917907715,0.22848786413669586,0.43985891342163086,-0.024771545082330704,-0.2659323811531067,-0.03812486678361893,0.0779615119099617,-0.05438167601823807,0.3489204943180084,0.11027845740318298,-0.22906534373760223,-0.011329922825098038,-0.5199676156044006,0.24180157482624054,0.0750335305929184,-0.684002161026001,0.12250736355781555,-0.3350192606449127,0.1378132700920105,0.01128850132226944,0.18182408809661865,0.6671658754348755,-0.16009347140789032,0.08933348953723907,-0.5034820437431335,-0.04381005838513374,0.23550066351890564,0.17232859134674072,-0.2703932821750641,0.7053185701370239,0.07002199441194534,-0.1188037097454071,0.131144717335701,-0.030787713825702667,0.35860589146614075,-0.004394126124680042,0.06692709028720856,-0.21936015784740448,-0.3356020152568817,-0.1929333209991455,0.3172819912433624,0.04706593602895737,-0.0014496780931949615,0.09507472813129425,0.20717154443264008,0.09029727429151535,-0.19830141961574554,-0.44022274017333984,0.14479032158851624,0.04699292406439781,0.16560132801532745,0.5277206897735596,0.388425350189209,-0.15757422149181366,-0.3386976718902588,0.3706187307834625,0.10718577355146408,0.05189783498644829,0.13370639085769653,0.6289007067680359,0.7323017120361328,0.21626073122024536,0.04844480752944946,0.015841655433177948,0.490719199180603,0.5744895339012146,0.005109190940856934,-0.38628771901130676,-0.2119106501340866,0.36699628829956055,0.06169593706727028,-0.1336633563041687,0.2943146228790283,0.0010845102369785309,0.23378857970237732,0.2122829705476761,-0.026131467893719673,0.07225961238145828,0.28826841711997986,-0.3380460739135742,-0.13715949654579163
Zn,0.14315691590309143,-0.7730109691619873,-0.07874754071235657,0.23487694561481476,-0.4778733253479004,0.5124219655990601,0.2777063846588135,-0.26242414116859436,-0.568314254283905,-0.4534642994403839,0.10012951493263245,-0.0860702246427536,0.3909650146961212,0.2175586223602295,-0.5695617198944092,-0.49926674365997314,0.07026141881942749,-0.09379513561725616,-0.052466243505477905,0.18971289694309235,-0.16566261649131775,0.2950237989425659,-0.5385617017745972,0.23171231150627136,-0.047986485064029694,-0.0575125478208065,-0.033564962446689606,0.02077348530292511,-0.041149869561195374,0.14669989049434662,0.5392181873321533,0.025446152314543724,-0.06907445937395096,-0.3428111672401428,0.23584260046482086,-0.04641582816839218,-0.3395201563835144,-0.6165049076080322,-0.04566578567028046,-0.13017185032367706,1.189655065536499,-0.3359953761100769,0.09223385900259018,-0.2070551961660385,-0.0716015174984932,-0.07609587162733078,-0.15934188663959503,0.1664814054965973,0.05468665063381195,-0.34608006477355957,-0.879145622253418,0.4750967025756836,0.6214533448219299,0.09597165882587433,0.46006807684898376,-0.14491336047649384,-0.23987868428230286,0.18984809517860413,-0.16352570056915283,-0.6886507868766785,-0.10190176963806152,-0.1926429718732834,-0.021863844245672226,0.0048186294734478,0.263336718082428,-0.265546590089798,-0.5052040815353394,0.12432883679866791,-0.25828245282173157,0.027500100433826447,0.29541701078414917,0.12298691272735596,-0.4561696946620941,0.2797749936580658,-0.08754481375217438,0.1676613986492157,0.1992218792438507,-0.12929996848106384,0.032055776566267014,0.3645687699317932,0.10348638892173767,-0.3244068920612335,-0.320103257894516,-0.10416166484355927,0.609851598739624,-0.2753278613090515,-0.2892860174179077,0.08538980036973953,-0.23070462048053741,-0.05599178373813629,-0.35174575448036194,0.33467215299606323,-0.06641459465026855,-0.39897996187210083,0.6333513259887695,0.2364746332168579,0.45217156410217285,-0.6030123829841614,0.09187885373830795,-0.19152015447616577
Ga,0.3123193681240082,-0.1922599971294403,-0.10039593279361725,0.19550152122974396,0.07193461060523987,0.5675157308578491,0.5356171131134033,-0.06539879739284515,-0.4580264687538147,-0.03988468647003174,-0.17420512437820435,0.06536141782999039,0.49897080659866333,-0.1679980754852295,-0.8772662878036499,-0.05248752608895302,-0.5242841243743896,0.1522313803434372,-0.09828900545835495,-0.3198029100894928,0.06712460517883301,0.2967797517776489,-0.5954491496086121,-0.24754135310649872,0.451048344373703,0.271557480096817,-0.10560252517461777,0.47875016927719116,0.4378893971443176,-0.011226512491703033,0.19226151704788208,-0.0973527580499649,0.005395065993070602,0.19826854765415192,0.5925285816192627,-0.2083766609430313,-0.1066773310303688,-0.9512268900871277,-0.0812135636806488,0.034706030040979385,-0.09092336893081665,-0.21000534296035767,0.4172201454639435,0.21181344985961914,0.26590099930763245,-0.026884810999035835,0.3163008987903595,0.21363361179828644,-0.9121226072311401,-0.42482659220695496,-0.49666666984558105,0.11989281326532364,0.47714394330978394,0.064783476293087,0.5859856605529785,0.16707727313041687,0.16234050691127777,-0.26566171646118164,-0.17461001873016357,-0.0003558564931154251,0.3857365846633911,-0.315097451210022,-0.06630828976631165,0.4579654335975647,-0.3129715323448181,0.2512930929660797,-0.20373430848121643,0.6129611730575562,-0.2878075838088989,0.26680582761764526,-0.12389401346445084,0.24313794076442719,0.05105933919548988,0.018448039889335632,-0.2731091380119324,0.14025868475437164,-0.2839687168598175,-0.05151916295289993,0.08544564992189407,0.6621053218841553,-0.19228336215019226,-0.8011584281921387,0.010031193494796753,0.4074346125125885,0.067694291472435,0.19231587648391724,-0.18845094740390778,0.2437669038772583,-0.02890811115503311,0.013521049171686172,-0.13472875952720642,0.36342042684555054,0.1493542492389679,-0.7400062084197998,-0.05618548393249512,-0.033459220081567764,0.547430157661438,0.13074533641338348,-0.16085709631443024,-0.03719348832964897
Ge,0.23755140602588654,0.48059794306755066,0.3055947721004486,1.2333059310913086,0.10933120548725128,-0.15619684755802155,-0.2557360827922821,0.14066404104232788,-0.16703248023986816,-0.22344651818275452,-0.07283702492713928,0.3477852940559387,0.4508376717567444,-0.22153349220752716,-0.5696654915809631,-0.01113024353981018,-0.02715177834033966,-0.5710096955299377,-0.10528804361820221,-0.23832513391971588,-0.19661486148834229,-0.017350301146507263,-0.5062568187713623,0.41201546788215637,-0.16811783611774445,-0.1114693135023117,-0.06408330798149109,0.17099407315254211,0.15776896476745605,0.2583205997943878,0.9097418189048767,0.24349534511566162,-0.08249152451753616,0.13374049961566925,0.15682773292064667,0.20154914259910583,-0.29715582728385925,-0.5142172574996948,-0.19613949954509735,-0.38089635968208313,0.3394508957862854,-0.24737229943275452,0.1817328929901123,0.449332058429718,-0.15907780826091766,-0.026190517470240593,0.5324368476867676,-0.22456929087638855,-0.3160534203052521,0.10346246510744095,-0.7921737432479858,0.10018429160118103,0.4705633819103241,0.09964469075202942,0.09609684348106384,0.20913246273994446,0.00851111114025116,-0.26006990671157837,-0.2687356770038605,-0.13729944825172424,0.2021963745355606,-0.1390122026205063,-0.09109198302030563,0.2950989603996277,-0.42137932777404785,0.3707190752029419,-0.16821402311325073,0.1611984670162201,-0.21158090233802795,-0.5039886236190796,0.04331566393375397,0.20355580747127533,0.580208957195282,-0.023159656673669815,0.39838239550590515,-0.02489718794822693,-0.19124482572078705,0.06320154666900635,-0.10434789955615997,1.1338430643081665,-0.11315127462148666,-0.43101611733436584,0.09287162125110626,-0.07901084423065186,-0.06121433526277542,0.15109771490097046,-0.018960535526275635,0.4367614984512329,0.0619552917778492,-0.05711652338504791,-0.16142621636390686,0.1643747091293335,-0.06789907068014145,-0.2489677518606186,0.3967190384864807,-0.12796413898468018,-0.22705397009849548,0.3442833423614502,-0.05514620989561081,-0.1921081244945526
As,-0.5667276382446289,0.7020199298858643,0.1717868149280548,0.42155492305755615,0.6269999146461487,-0.1517622321844101,-0.16805139183998108,-0.41709595918655396,0.008237779140472412,-0.19951802492141724,-0.2205408811569214,-0.4372524619102478,0.8362557888031006,-0.5161431431770325,-0.42779016494750977,0.5631964802742004,-0.7645326852798462,0.009396092966198921,-0.014650678262114525,-0.3409155309200287,-0.20648381114006042,-0.6487223505973816,-0.2041316032409668,-0.1752910614013672,0.17245155572891235,0.7077585458755493,-0.032360296696424484,-0.07559498399496078,-0.018010646104812622,0.42797356843948364,-0.30460602045059204,-0.45273876190185547,0.12159984558820724,-0.014823997393250465,0.39654460549354553,0.2379053682088852,-0.47291287779808044,-0.16907648742198944,-0.09120945632457733,-0.4970206022262573,0.5429502129554749,-0.4787876009941101,-0.22494332492351532,-0.09924158453941345,-0.008751381188631058,0.46078044176101685,0.9195297956466675,0.18577994406223297,0.36962413787841797,0.7024747729301453,-0.09108384698629379,0.4456440806388855,0.2869398891925812,-0.1394425332546234,0.38686537742614746,0.17156071960926056,-0.13906189799308777,-0.7629950046539307,-0.5839074850082397,0.05313332378864288,-0.2754625380039215,-0.26481354236602783,-0.4260753095149994,0.3391711115837097,-0.2959350347518921,-0.3342735171318054,-0.9030925035476685,-0.047188322991132736,-0.16602341830730438,-0.3030439615249634,-0.014797262847423553,-0.1141551285982132,0.2505614757537842,-0.12031150609254837,0.7196301817893982,-0.009200610220432281,-0.3022732138633728,0.09851386398077011,-0.4039153456687927,0.0694926381111145,0.2371746301651001,0.14287123084068298,-0.5601810812950134,0.003247467800974846,-0.11420586705207825,-0.006842955946922302,-0.2938973307609558,0.3862215578556061,-0.04241970181465149,0.2631831765174866,-0.7113044857978821,-0.5281298160552979,-0.38202762603759766,-0.27109459042549133,0.4366978406906128,-0.10355965048074722,-0.1372438669204712,0.5140018463134766,0.1525506228208542,0.2453962117433548
Se,0.3053409457206726,0.3799658417701721,-0.001736856997013092,-0.009829439222812653,-0.1656375527381897,-0.05908076837658882,0.15671810507774353,-0.22019444406032562,-1.1731433868408203,-0.17209236323833466,0.3205634355545044,0.08052556216716766,0.5982363224029541,-0.14183275401592255,-0.094405397772789,0.3370360732078552,-0.23012104630470276,-0.4717620313167572,0.23777656257152557,-0.2879996597766876,-0.2161494940519333,-0.23315447568893433,-0.05113472789525986,-0.0854395180940628,-0.187432661652565,-0.30216267704963684,-0.11573953926563263,0.07810600101947784,0.08072608709335327,0.1272335946559906,0.21475231647491455,0.5141118168830872,0.04003991186618805,0.0674419105052948,0.5236443877220154,0.3165717124938965,-0.5619981288909912,0.5168077349662781,-0.03593018651008606,0.18562527000904083,0.18121880292892456,0.06738181412220001,-0.01807040348649025,0.11943596601486206,0.31179216504096985,-0.1904151886701584,0.6483772993087769,-0.688529908657074,0.13588052988052368,-0.16755050420761108,0.40468794107437134,0.24458423256874084,-0.038263920694589615,0.06040269136428833,-0.27093029022216797,0.6329447031021118,0.19725511968135834,-0.1685643494129181,0.16844424605369568,0.23619987070560455,-0.353972852230072,-0.18435318768024445,0.6578876972198486,-0.3361128270626068,-0.12448194622993469,-0.08746679127216339,-0.17363084852695465,0.4274345636367798,-0.14532727003097534,-0.37276679277420044,-0.10801731795072556,-0.28173041343688965,0.1599152833223343,-0.11924734711647034,-0.00895625352859497,0.13231125473976135,0.11508116126060486,0.005119092762470245,-0.24948278069496155,0.07765965163707733,0.12695537507534027,0.43919146060943604,0.16499771177768707,0.0411769300699234,-0.2527714967727661,0.1615249216556549,0.32230278849601746,-0.1891729235649109,0.1228388100862503,-0.004504485987126827,0.09670577943325043,-0.05751902610063553,-0.12675581872463226,-0.5625583529472351,-0.49737435579299927,-0.3437357246875763,0.045340437442064285,0.5610059499740601,0.1819019317626953,0.18460360169410706
Br,-0.2374756634235382,0.08686015009880066,0.4861190915107727,0.03354668617248535,0.5349093079566956,-0.5245671272277832,-0.3363726735115051,-0.30795010924339294,-0.2737334668636322,0.16678160429000854,0.30922752618789673,0.09976508468389511,0.329222708940506,0.16588708758354187,-0.1055455133318901,-0.1396232396364212,0.6239266991615295,-0.027787089347839355,0.18797248601913452,-0.4537327289581299,-0.26010894775390625,0.3921312689781189,0.13033248484134674,0.650547444820404,0.17668145895004272,-0.1584337055683136,-0.11377029120922089,-0.3232479691505432,0.006891891360282898,-0.19441118836402893,-1.139521837234497,0.07151786983013153,-0.11078785359859467,0.36869916319847107,0.24286819994449615,-0.1927734613418579,-0.35900476574897766,0.42668500542640686,0.44891616702079773,0.0489371195435524,0.5692181587219238,0.04946485161781311,-0.5108080506324768,0.3793870210647583,0.28374722599983215,-0.10886295139789581,0.41323554515838623,-0.1045401468873024,-0.008263278752565384,0.48320960998535156,0.4832988679409027,-0.4221544563770294,-0.3521996736526489,0.25747478008270264,-0.32219064235687256,0.6946654319763184,0.513177752494812,-0.08533597737550735,-0.468161940574646,-0.05842134356498718,0.09856672585010529,0.13570138812065125,-0.010577455163002014,0.23092052340507507,0.6615762710571289,-0.2834729552268982,0.23524105548858643,-0.31853917241096497,-0.05056363344192505,0.1851062923669815,-0.064729243516922,0.0804552212357521,-0.3318277597427368,0.32651907205581665,-0.23120562732219696,0.02199167013168335,-0.832027792930603,-0.2948743402957916,-0.5511057376861572,0.031133227050304413,0.19198539853096008,-0.07843127101659775,0.05436158925294876,0.5496472120285034,-0.18621280789375305,-0.07080083340406418,-0.34010714292526245,0.1323602944612503,0.08593153953552246,0.06093735992908478,0.28619319200515747,-0.19253450632095337,0.0715109184384346,-0.3542935252189636,0.06419922411441803,0.22447000443935394,0.5698617696762085,0.08332410454750061,0.4872068166732788,0.17188146710395813
Kr,-1.3298248052597046,-0.5173640847206116,0.8128300905227661,-0.6339665055274963,1.077368974685669,-0.9884219169616699,-0.9149696826934814,-0.1929420828819275,1.2185418605804443,0.699129581451416,-0.6062958240509033,-0.6003352999687195,0.7848911285400391,0.3441168963909149,-0.9179344177246094,-0.1048693060874939,-0.8662933111190796,0.8719879984855652,0.8476834297180176,-1.0532565116882324,-1.1174077987670898,0.9356564283370972,0.872995913028717,1.4006167650222778,1.2970613241195679,0.9697044491767883,-0.17834751307964325,0.7252337336540222,1.4014132022857666,-0.7393808960914612,-2.21081280708313,-0.8549679517745972,-0.7227599620819092,-0.3050456643104553,-0.8333919048309326,-1.0137134790420532,1.02351975440979,1.201842188835144,0.5647969245910645,0.328720360994339,1.517613410949707,-0.6490055322647095,-1.0461885929107666,-0.9783188104629517,0.2991085946559906,0.7003672122955322,-0.22444728016853333,0.6388698220252991,0.2581375241279602,1.4207440614700317,-0.5944921970367432,-0.5122680068016052,-1.0039873123168945,0.22383971512317657,-1.3808197975158691,1.3364052772521973,1.2305163145065308,-0.030740629881620407,-1.2674750089645386,-0.9359742999076843,0.8447469472885132,0.6984221935272217,-1.0893759727478027,1.0403878688812256,1.2550967931747437,-0.6328088045120239,0.7482765316963196,-1.3018620014190674,0.6913419365882874,0.8043047785758972,0.9738405346870422,0.7736420631408691,-0.5414901971817017,-0.6203334331512451,-1.110775113105774,-0.9584011435508728,-1.2780181169509888,-0.896676778793335,-0.9935680627822876,0.48267892003059387,0.13836514949798584,-1.011569857597351,-0.6427891254425049,1.077949047088623,0.7885047793388367,-0.5605200529098511,-1.2242143154144287,0.06859146058559418,-0.8679596781730652,1.163189172744751,-0.6244444251060486,-0.020871508866548538,1.095130205154419,0.14364215731620789,1.115219235420227,0.8795276880264282,1.2778021097183228,-0.9091954231262207,0.8619744777679443,1.1149353981018066
Rb,-0.7298256754875183,-0.026834145188331604,0.0773993730545044,-0.07828894257545471,-0.2770841121673584,0.629432201385498,-0.22636482119560242,0.42904844880104065,-0.19123241305351257,0.6993570327758789,0.046545155346393585,0.06740695983171463,-0.15665948390960693,0.30365660786628723,-0.13374407589435577,0.6174708604812622,0.34308117628097534,0.327772319316864,0.5143594145774841,-0.03735300898551941,0.736167311668396,-0.10828980803489685,-0.21111205220222473,-0.03195415809750557,0.3627259135246277,-0.01650247722864151,-0.11927014589309692,0.1442335546016693,0.46725112199783325,-0.34372565150260925,-0.2865681052207947,-0.11016974598169327,0.42265480756759644,-0.524236261844635,-0.3661962151527405,-0.9392317533493042,-0.6254759430885315,0.21865125000476837,-0.3884628415107727,0.18929949402809143,0.8696149587631226,-0.5043545365333557,0.005318738520145416,-0.30403122305870056,0.0007515163160860538,0.31204259395599365,0.26178860664367676,0.7873253226280212,0.41188010573387146,0.14549526572227478,-0.12070757895708084,0.40285956859588623,-1.097612738609314,-0.1860554814338684,-0.04508952796459198,-0.4190957248210907,0.5161324739456177,0.09008004516363144,0.46459707617759705,-0.24385157227516174,0.04548652470111847,0.17215439677238464,-0.6147509813308716,-0.8943448662757874,0.04699737951159477,-0.24252499639987946,-0.01930590718984604,-0.20723724365234375,-0.17791473865509033,0.4366097152233124,0.658164918422699,0.35572871565818787,-0.5858273506164551,-0.09257139265537262,-0.5682215690612793,-0.6266007423400879,-0.064161017537117,-0.1219715103507042,-0.20743566751480103,0.2127830982208252,-0.40127032995224,-0.2606334090232849,-0.35309475660324097,-1.6572449207305908,-0.08743530511856079,-0.07563294470310211,-0.2755528688430786,-0.4072723686695099,0.3484495282173157,0.09228245168924332,-0.048849303275346756,0.06818097829818726,1.1636760234832764,-0.4215618669986725,-0.03882367163896561,0.27854466438293457,-0.17489847540855408,-0.31371453404426575,-0.3217962682247162,0.16391079127788544
Sr,-0.0779443234205246,0.047260209918022156,-0.3134761452674866,0.05182623863220215,-0.7091050148010254,0.5608043074607849,-0.3962346017360687,-0.11459323763847351,-0.04840616509318352,0.7741684913635254,-0.3487071096897125,0.31593167781829834,-0.1229119598865509,-0.028853528201580048,-0.4860558807849884,0.15625569224357605,0.467622309923172,0.4271599054336548,0.8341894745826721,0.7690908312797546,1.0551491975784302,0.517738938331604,-0.31296396255493164,-0.40007972717285156,0.33935391902923584,0.1869477480649948,-0.11434370279312134,0.3123534023761749,0.11986836045980453,-0.4738861620426178,0.05581195279955864,0.2476939707994461,0.42099303007125854,-0.862645149230957,-0.25903230905532837,0.24831300973892212,-0.629301905632019,0.759093701839447,-0.32943135499954224,-0.13263103365898132,0.0895846039056778,0.02305922657251358,-0.2040342092514038,-0.30997228622436523,-0.21132734417915344,0.22057907283306122,0.2551535665988922,0.4155240058898926,-0.24509581923484802,0.3135015070438385,-0.4998055398464203,0.14731362462043762,-0.11184123158454895,-0.9279459714889526,0.10884222388267517,0.06654514372348785,-0.24406220018863678,-0.025280607864260674,0.5536682605743408,-0.05202287808060646,0.18779057264328003,-0.08871083706617355,-0.25762155652046204,0.008161738514900208,0.14775051176548004,-0.24320892989635468,0.1867711991071701,-0.9693431854248047,-0.1437523066997528,-0.4885071814060211,0.5907951593399048,-0.31949031352996826,-0.6310102343559265,-0.0395779013633728,0.0030479116830974817,0.08664298057556152,0.14545343816280365,-0.4319179952144623,-0.2863500714302063,-0.4156845808029175,-0.406502902507782,0.04021281376481056,-0.039382096379995346,-0.24046802520751953,0.9788979887962341,-0.3516698479652405,-0.40643495321273804,0.22637787461280823,0.941803514957428,-0.08173555880784988,-0.2738640606403351,-0.25593116879463196,0.8095890879631042,-0.07204295694828033,-0.34769120812416077,0.18370622396469116,-0.022316083312034607,-0.5662155747413635,0.18999624252319336,-0.3814936578273773
Y,-0.2702895998954773,-0.4994033873081207,0.43446987867355347,0.3563353717327118,0.2781147062778473,0.07084492594003677,0.16493122279644012,0.1981867551803589,0.5987011194229126,0.6778632998466492,-0.29023993015289307,-0.06826907396316528,-0.14872823655605316,-0.23533353209495544,-0.09977228939533234,-0.6332470178604126,-0.2652226686477661,-0.3723827600479126,0.2545051574707031,0.98329097032547,0.11351560056209564,0.017526600509881973,-0.1624331921339035,-0.34358230233192444,-0.19594576954841614,0.14605963230133057,-0.04921836033463478,0.004967101849615574,0.17617438733577728,-0.7018229961395264,-0.26286041736602783,-0.11403277516365051,0.3962424099445343,-0.2687445878982544,-0.5032275319099426,-0.5298161506652832,0.17482706904411316,0.42557182908058167,-0.06399867683649063,0.006891809403896332,-0.2814899682998657,-0.06468086689710617,-0.00157218798995018,-0.21017035841941833,0.04160289838910103,-0.17350426316261292,-0.050388943403959274,-0.017340216785669327,0.3405301570892334,-0.22988805174827576,-0.1042308434844017,0.30844396352767944,-0.11229430139064789,-0.4438076913356781,0.720723032951355,0.21578216552734375,0.11830053478479385,0.16581903398036957,0.31354600191116333,0.025800153613090515,0.010696165263652802,0.026231510564684868,-0.6461130380630493,0.23290009796619415,-0.23705720901489258,0.3300151526927948,0.6136714816093445,-0.3452971875667572,-0.18005870282649994,-0.41317611932754517,-0.9313246607780457,0.11519286781549454,-0.527841329574585,0.4633370637893677,-0.1338004618883133,-0.3391120731830597,0.30330073833465576,0.0975692868232727,0.39540085196495056,0.1409141570329666,-0.03039439767599106,0.27399885654449463,0.19817206263542175,-0.5407518744468689,0.377262681722641,0.18088383972644806,0.4635394513607025,-0.009359894320368767,-0.11587978899478912,0.4530702829360962,0.0813196524977684,-0.34818586707115173,0.4270457327365875,-0.3375609219074249,0.0583774708211422,0.14176002144813538,-0.1428205817937851,-0.27681267261505127,0.11836487054824829,0.07529601454734802
Zr,-0.3452940881252289,0.26984265446662903,-0.01969434693455696,-0.21974626183509827,-0.13060665130615234,0.2781941294670105,0.4531219005584717,-0.22091536223888397,0.3533819317817688,0.5837843418121338,-0.3814619779586792,-0.26265716552734375,0.23806527256965637,-0.2514732778072357,-0.7122671604156494,0.17831656336784363,-0.03910057991743088,-0.6612574458122253,-0.21471700072288513,0.9351440668106079,0.0688202828168869,0.06803196668624878,-0.08095815777778625,-0.07631982862949371,-0.18538819253444672,0.3548818528652191,0.03995092213153839,0.24095699191093445,0.13131403923034668,0.19751152396202087,-0.19507408142089844,0.6132946610450745,0.7995319962501526,-0.07396593689918518,-0.2941141426563263,-0.607612133026123,0.20067447423934937,0.8431833982467651,-0.04602369666099548,0.14065544307231903,-0.7658158540725708,0.34649890661239624,0.2826983332633972,0.17842715978622437,-0.32916712760925293,0.5936065912246704,-0.11261589825153351,-0.03248652070760727,0.5306481122970581,-0.521330714225769,-0.2965797483921051,0.5876420736312866,-0.40633368492126465,-0.7714042067527771,0.0012867897748947144,-0.2172737866640091,-0.06583842635154724,-0.008263480849564075,0.393194317817688,0.13418740034103394,0.6349258422851562,0.18420195579528809,-1.1397608518600464,0.19889837503433228,0.2664516270160675,0.018401458859443665,0.6406762599945068,-0.47259944677352905,0.22297389805316925,0.21600717306137085,-0.43753427267074585,0.12021768093109131,-0.3642195165157318,0.3319287598133087,-0.6882900595664978,-0.17218472063541412,0.7343794107437134,-0.1216668039560318,0.5832661986351013,0.3766371011734009,0.06727558374404907,0.1432146430015564,-0.17887605726718903,-0.46995240449905396,0.22562339901924133,-0.010163858532905579,0.024574317038059235,0.08907176554203033,-0.09722517430782318,0.38002723455429077,-0.32401591539382935,-0.29466181993484497,0.2506169080734253,-0.23235924541950226,-0.09993457794189453,0.08475980162620544,0.5244398713111877,-0.3141186237335205,0.8354995250701904,-0.11751589179039001
Nb,-0.14964234828948975,0.11973483860492706,0.3761124610900879,-0.345654159784317,-0.6565283536911011,0.30670204758644104,-0.3128124475479126,-0.22124911844730377,0.3677435517311096,-0.19119969010353088,-0.02078559249639511,-0.7249240279197693,0.39451998472213745,-0.41993004083633423,-0.4272141456604004,0.10720764100551605,-0.4003387987613678,-0.3906005024909973,0.41380318999290466,0.2446010410785675,-0.04981788992881775,-0.24898651242256165,-0.12265551090240479,-0.139787957072258,0.25482428073883057,0.3342052400112152,-0.1441725194454193,-0.14733049273490906,-0.36642998456954956,0.25254109501838684,0.4078576862812042,-0.09510701894760132,0.6092655062675476,-0.48673295974731445,-0.2896696627140045,0.027954131364822388,0.07418613135814667,0.18237802386283875,-0.28480929136276245,0.2556113600730896,-0.808917224407196,0.273985892534256,0.23033912479877472,0.5333569049835205,-0.3819934129714966,0.3203395903110504,-0.17127986252307892,0.8299081325531006,0.4085797667503357,0.2525904178619385,-0.7100772261619568,-0.25836220383644104,-0.8820996284484863,-0.4529492259025574,0.31194397807121277,-0.14755772054195404,-0.02123154327273369,-0.07519499957561493,0.1498793363571167,-0.16697871685028076,-0.021331414580345154,0.13628888130187988,-0.38911157846450806,0.010671267285943031,-0.1889159381389618,0.6495687961578369,-0.05194021016359329,-0.035807669162750244,0.17437304556369781,0.1559421867132187,0.1842697262763977,0.2564719617366791,-0.5497229695320129,0.30484557151794434,-0.08013924956321716,-0.42877766489982605,0.4653090834617615,-0.45357152819633484,0.3723828196525574,0.9871248006820679,0.4773266613483429,-0.03364872932434082,0.3310025930404663,-1.0940927267074585,-0.006607681512832642,-0.058365657925605774,-0.015955492854118347,-0.15490303933620453,-0.19551464915275574,0.2535698711872101,0.0407404862344265,-0.3902812600135803,0.8752840757369995,-0.11922765523195267,-0.017722290009260178,0.15772977471351624,-0.13788849115371704,-0.21126356720924377,0.7569965720176697,-0.3012751042842865
