species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
C0+,-0.5890929698944092,-0.5743414163589478,0.3447251319885254,0.7221230268478394,-0.5891950130462646,-0.16067662835121155,3.255366563796997,-0.3351224362850189,-0.4550701677799225,0.9316216707229614,0.09330002963542938,-0.16815611720085144,-0.38515961170196533,-0.009635470807552338,-0.260231077671051,-0.19414809346199036,1.043228030204773,0.5287656784057617,-1.0615894794464111,0.6366605758666992,0.9183727502822876,0.18355467915534973,0.9223747253417969,0.3823925256729126,0.09863700717687607,-1.112504482269287,0.4580313563346863,1.0372982025146484,-0.17384204268455505,-0.43059372901916504
N3-,-0.4685986340045929,-0.26973992586135864,-0.007213296368718147,0.3716154098510742,-0.43060246109962463,0.1546490341424942,-0.16436755657196045,-0.22570618987083435,0.2183070331811905,1.889633297920227,0.34219416975975037,-0.29768991470336914,-0.1459786742925644,-0.5468941926956177,-0.08199364691972733,-0.14745062589645386,0.25855717062950134,-0.09672874212265015,0.23442083597183228,0.06954257190227509,-0.8413052558898926,-0.0018947834614664316,0.2435285896062851,-0.3102017939090729,-0.17473724484443665,-0.30807626247406006,0.07528575509786606,0.13534872233867645,-0.36869874596595764,0.006960682570934296
N2+,-0.2988843619823456,-0.06248229742050171,0.015954412519931793,0.09962990880012512,-0.47876420617103577,0.006961196660995483,0.8670414686203003,1.6291420459747314,0.2476446032524109,-1.2891302108764648,0.795587420463562,-0.4218311905860901,0.034580931067466736,-1.491891860961914,-0.2150658369064331,-0.8081903457641602,-0.32566726207733154,-1.2138553857803345,-2.4872660636901855,1.2722201347351074,0.42740145325660706,-1.3047984838485718,-1.5674461126327515,0.3106595575809479,1.1261546611785889,-2.567922353744507,1.8479650020599365,-0.8888589143753052,0.5554015040397644,0.473103791475296
N3+,-0.17740777134895325,-0.9382808804512024,0.1815527230501175,1.130430817604065,-0.7038267850875854,-0.8806052803993225,1.005016565322876,1.899444818496704,0.8239253759384155,-2.1978278160095215,1.8427133560180664,-0.8079550266265869,-1.097639799118042,-1.1119695901870728,-0.5804142951965332,-0.6528846025466919,0.37346985936164856,-1.3010334968566895,-2.989583730697632,0.7411893606185913,1.165482759475708,0.3435320556163788,-0.936346173286438,-0.07520466297864914,1.475847840309143,-2.4127426147460938,0.9518574476242065,-0.586839497089386,-1.1973928213119507,-0.9617758989334106
N-,-0.7888752222061157,-0.0762200728058815,0.07468926906585693,0.10601581633090973,-0.20018523931503296,0.17776280641555786,-0.12949736416339874,0.7191289663314819,-0.7050523161888123,0.26936012506484985,0.5217390060424805,-0.8934393525123596,-0.6494837999343872,-0.5354052186012268,-0.2741313874721527,0.156513512134552,0.32986733317375183,0.41546866297721863,-0.061620309948921204,1.3960950374603271,-0.057704851031303406,0.22984802722930908,0.03228473663330078,-1.2302793264389038,0.31531065702438354,-0.7261050939559937,-0.44265881180763245,-1.4861124753952026,-0.4410795271396637,-0.11121554672718048
N+,0.10543853044509888,-0.39866235852241516,0.07694970071315765,0.4139440655708313,-0.45556142926216125,-0.08938007801771164,0.09580374509096146,0.7286117672920227,0.11978764832019806,-0.8106070160865784,0.09686717391014099,-0.9428123831748962,-0.13747406005859375,-1.0383527278900146,-0.10761001706123352,-0.385541170835495,0.6087189316749573,-0.868868350982666,-1.080630898475647,1.8909783363342285,0.6885567903518677,-0.11765686422586441,-1.0378397703170776,-0.41318899393081665,0.8290409445762634,-3.3470377922058105,1.4516594409942627,-0.7389344573020935,0.9343737363815308,0.683805525302887
N2-,-0.7706564664840698,-0.4408133625984192,0.2190617024898529,0.5263211131095886,-0.42493143677711487,0.18167564272880554,-0.1711316853761673,-0.41628214716911316,-0.6092339754104614,1.5383574962615967,0.5537115335464478,-0.693722128868103,1.2637377977371216,-0.6038690209388733,0.016905054450035095,0.12862969934940338,0.48188841342926025,-0.02959485910832882,0.6179375052452087,1.2180930376052856,-0.4730764329433441,0.14850066602230072,0.7901924848556519,-0.17620380222797394,0.037047870457172394,-0.9412206411361694,-0.18978247046470642,-0.7513861060142517,-0.381667822599411,-0.16638000309467316
N5+,-0.4282614588737488,-0.02219623327255249,0.46026018261909485,0.8047114610671997,-1.0560362339019775,-0.5203952789306641,0.51280277967453,0.3828636705875397,1.8133251667022705,-4.070798397064209,0.5891943573951721,-1.1668214797973633,-1.2328368425369263,-1.5045974254608154,-0.16695210337638855,-0.31515008211135864,0.8277841210365295,-1.116633415222168,-5.558499336242676,0.6950605511665344,1.8113112449645996,-0.08184783160686493,-0.04622344672679901,-1.0664249658584595,1.8355014324188232,-2.0970749855041504,0.6843405961990356,-0.3098240792751312,-3.127934455871582,0.4365139603614807
N0+,-0.2638194262981415,-0.0933196097612381,0.5185100436210632,-0.04849076271057129,-0.6783652305603027,-0.16971492767333984,-0.10208173096179962,-0.48741403222084045,1.2787127494812012,0.004802241921424866,0.8504523038864136,-0.9870128035545349,0.3245861530303955,-0.18840132653713226,-0.5659721493721008,-0.42211776971817017,0.16575780510902405,-0.6569582223892212,-0.4615856111049652,2.0737950801849365,1.0076159238815308,0.48268553614616394,-1.2205735445022583,1.0104049444198608,1.280763030052185,-3.26300048828125,1.136970043182373,-1.9132024049758911,0.2454647272825241,0.9233753681182861
N4+,-1.9258884191513062,-1.3144162893295288,-1.3832459449768066,-0.5349821448326111,-1.8497037887573242,-0.9099275469779968,0.6140980124473572,0.7261901497840881,1.2501530647277832,-6.249195098876953,0.23032379150390625,-1.5299873352050781,-1.7076992988586426,-0.5129046440124512,0.48596134781837463,-0.8061316013336182,0.648827075958252,-1.5439178943634033,-4.802730560302734,-0.3348376154899597,2.7276875972747803,0.06769444048404694,-0.4532695412635803,0.13555938005447388,-0.14334654808044434,-2.941908597946167,-0.33065077662467957,2.102443218231201,-3.4520769119262695,0.6087539196014404
O2-,-0.03812175989151001,-0.2901628911495209,0.44047367572784424,-0.3161866366863251,-0.4718146026134491,-0.1373852640390396,-0.1711568385362625,-0.1776634156703949,0.12749594449996948,0.1483231484889984,0.4022437334060669,-0.8072001934051514,-0.49173784255981445,-0.5125651359558105,-0.16117443144321442,-0.09160740673542023,0.24322794377803802,-0.018639380112290382,0.30777621269226074,-0.08509574830532074,-1.0217466354370117,-0.10063447058200836,0.12843039631843567,-0.02636096253991127,-0.1462196707725525,-0.31178560853004456,0.11052502691745758,0.15551823377609253,-0.4253672957420349,0.05923939123749733
O-,1.7289601564407349,-0.3550642132759094,-0.018830537796020508,-0.8278062343597412,-0.53050696849823,-0.005202962085604668,-0.04934573173522949,-0.07612092792987823,-0.1072763130068779,-0.05674668401479721,0.4240301251411438,-0.8689902424812317,-0.6784831285476685,-0.6129446029663086,-0.34057462215423584,-0.17025035619735718,0.0823085606098175,-0.04708724096417427,-0.09676142036914825,-0.00034900009632110596,-0.5428969860076904,-0.08970952033996582,0.2191975712776184,-0.41652077436447144,-0.11654897034168243,-0.6569867730140686,0.19781197607517242,-0.08103537559509277,-0.46109241247177124,-0.019479041919112206
F-,0.04088956117630005,-0.338933527469635,-0.8545716404914856,-0.16185417771339417,-0.4696465730667114,-0.650730311870575,-0.17462456226348877,-0.16203325986862183,0.15229718387126923,-0.16633792221546173,0.29897359013557434,-1.3094624280929565,-0.6399050951004028,-0.5025286078453064,-0.18619513511657715,-0.06312976777553558,0.23235642910003662,-0.029995322227478027,0.3488380014896393,-0.1741814911365509,-0.8377271890640259,-0.12303569167852402,0.13076737523078918,-0.034129783511161804,-0.25833964347839355,-0.3602829575538635,0.029172347858548164,0.2764011323451996,-0.3567204773426056,0.08751699328422546
Na+,-0.9351789951324463,-0.596267819404602,0.45447462797164917,-0.8242838382720947,-0.32608044147491455,-0.1574508249759674,-0.1977522075176239,0.23958911001682281,0.19425758719444275,-1.0180084705352783,0.590060830116272,-0.22394458949565887,-0.8046301007270813,-0.6314072608947754,-0.3055446147918701,0.2667437493801117,-0.5042448043823242,0.427040696144104,-1.6306910514831543,-0.1690855324268341,2.9880661964416504,-0.16145968437194824,0.25060707330703735,-0.35457444190979004,0.7766239643096924,-0.24110400676727295,0.26522794365882874,0.9273733496665955,-0.9890797138214111,0.1801004409790039
Mg2+,-0.06900152564048767,-0.4458557963371277,0.07414890825748444,-0.8429167866706848,-0.6303301453590393,0.4901260435581207,-0.2331327646970749,-0.3689967393875122,0.543089747428894,-0.960230827331543,0.42678171396255493,1.0190234184265137,-0.7652473449707031,-0.4812222123146057,-0.6365697383880615,-0.3434261083602905,0.6551957726478577,0.466210275888443,-1.6760302782058716,-0.04284015670418739,1.8603097200393677,-0.05216711014509201,0.07581028342247009,0.17349351942539215,1.253954529762268,0.06062604486942291,-0.6061432957649231,0.24104814231395721,-0.8552658557891846,0.20438820123672485
Al3+,-0.03571121394634247,-0.7662578225135803,0.8971266746520996,0.44408535957336426,-0.3703436851501465,0.38507354259490967,0.28560465574264526,0.5046374797821045,0.4862339496612549,-1.1267390251159668,-0.040489740669727325,1.3392484188079834,-0.11492905020713806,-0.03453226387500763,-0.30576860904693604,-0.3020794987678528,0.06663048267364502,-0.776840329170227,-0.45342129468917847,0.25786399841308594,1.698746919631958,-0.10692933201789856,-0.03853387013077736,0.35564059019088745,-0.8906534910202026,-0.2686552405357361,0.5211044549942017,1.1022841930389404,-0.20789308845996857,1.6306166648864746
Al2+,-0.2815627157688141,-2.0862975120544434,0.013946712017059326,1.901873230934143,0.9898666739463806,-0.47262561321258545,0.053253110498189926,1.5329980850219727,2.208083152770996,-2.582639217376709,-0.07638220489025116,2.3914647102355957,1.6671251058578491,0.8920769691467285,-0.3990890085697174,0.1887614130973816,-0.5428014397621155,-2.397958278656006,1.6677887439727783,1.3644449710845947,0.9217489361763,-0.33360055088996887,-0.13333100080490112,-0.1970733404159546,-1.7494416236877441,-0.9787248373031616,1.5031667947769165,2.341700792312622,-0.36007192730903625,3.9280855655670166
Si2+,0.4094500243663788,0.28362715244293213,1.252597689628601,1.5572223663330078,1.3296267986297607,1.5812374353408813,-0.9779773950576782,0.7829313278198242,0.023738302290439606,-0.1004282534122467,0.3889393210411072,1.5261757373809814,-0.7294048070907593,0.08039528131484985,0.29892992973327637,0.34796154499053955,-1.9705495834350586,-0.8640730381011963,-0.44595420360565186,-0.46661806106567383,2.300415515899658,-0.08288346976041794,0.2501254975795746,1.2762534618377686,-0.9373668432235718,0.3055188059806824,0.0847630575299263,-0.1329818218946457,-1.3819606304168701,1.2036818265914917
Si4+,-0.9711693525314331,0.11149971187114716,0.48971036076545715,0.5447378158569336,-0.26041844487190247,0.34638896584510803,-0.39997047185897827,0.27091121673583984,0.10194926708936691,-0.1460830420255661,0.8403330445289612,0.6785300374031067,-0.7230933904647827,-0.29842641949653625,0.3237927556037903,0.14351113140583038,-0.188774973154068,-0.6234915852546692,-2.2073721885681152,0.2917940616607666,2.9842333793640137,-0.16876350343227386,-0.15000180900096893,1.2466340065002441,-0.32908758521080017,1.0305875539779663,0.062438517808914185,1.0402358770370483,-2.378826141357422,0.6778752207756042
Si-,-0.302922785282135,0.15312838554382324,-0.4232736825942993,-1.6522537469863892,-1.6959303617477417,0.22806957364082336,-0.448207288980484,-2.0785980224609375,0.06321465969085693,-0.20693573355674744,0.32389184832572937,-0.2094551920890808,-0.8648512363433838,-0.8317025899887085,-0.500948965549469,0.11052510887384415,-0.005866258405148983,-0.2686249017715454,1.5050760507583618,-0.8488858938217163,0.27281665802001953,-0.3132818937301636,-0.15253418684005737,-0.39245715737342834,2.165905237197876,0.7312179803848267,-2.1506247520446777,0.3614254891872406,-0.5763890743255615,-0.4106062650680542
Si2-,-0.4698505103588104,0.2887606620788574,-0.28328901529312134,-1.0388864278793335,-1.6356208324432373,0.2900981903076172,-0.9131410121917725,-1.5466842651367188,-0.11081768572330475,-0.056383829563856125,-0.11614911258220673,0.7211276888847351,-0.6844838857650757,-0.9930919408798218,-0.025867991149425507,0.5490474700927734,0.06201080232858658,-0.04493599012494087,1.3724170923233032,-1.2079825401306152,-0.6297672390937805,-0.12222854793071747,-0.7255426049232483,-0.04201485961675644,2.376652717590332,0.8902810215950012,-0.8162801861763,0.9347561001777649,-0.8122022747993469,-0.9203477501869202
Si4-,-0.755066454410553,-0.4142168462276459,-0.43318891525268555,-0.34329867362976074,-0.3030972480773926,0.34264156222343445,-0.6476650238037109,-0.935087263584137,0.3265934884548187,-0.2948841452598572,0.18120160698890686,1.9053198099136353,-0.7327542901039124,-0.4588426947593689,-0.42910143733024597,-0.13658609986305237,0.3589351177215576,0.009424969553947449,0.9158680438995361,0.34655338525772095,-2.3459537029266357,-0.23535969853401184,0.060579460114240646,0.006438024342060089,0.040166258811950684,-0.4616011381149292,0.5017567276954651,0.33196645975112915,-0.6597220301628113,-0.11799333989620209
Si3+,-0.3667268753051758,0.2757100760936737,1.4030958414077759,1.0920984745025635,0.2266625612974167,1.165020227432251,-1.5985350608825684,0.5372085571289062,-0.29390937089920044,-0.957213282585144,0.6198595762252808,1.5221070051193237,-1.015434741973877,0.3861381411552429,0.008604712784290314,0.1360393911600113,-2.151334285736084,-2.0672523975372314,0.1502884179353714,-0.7146877646446228,2.3420002460479736,-0.663413405418396,-0.4640621840953827,1.6061238050460815,-0.991553783416748,0.7576093673706055,-0.6456961035728455,0.9210547208786011,-2.123216152191162,1.4303115606307983
Si0+,0.6614717841148376,-0.2689635455608368,-0.11953622102737427,1.5545759201049805,1.248971939086914,0.561011552810669,0.24048268795013428,-0.05218499153852463,0.9814967513084412,-0.6584134101867676,-1.1913954019546509,0.9058773517608643,-0.7839295268058777,-1.2414195537567139,-0.2491787075996399,0.32033729553222656,-0.6601537466049194,-0.11996541172266006,-1.3789482116699219,-0.44129815697669983,0.23451685905456543,0.5772125720977783,0.6617817878723145,1.4109766483306885,0.9547872543334961,0.8478009104728699,0.840169370174408,0.4941478669643402,-0.9336327314376831,0.22938044369220734
Si3-,-2.6308095455169678,0.8064321279525757,0.2611214518547058,0.04580110311508179,-0.5672390460968018,1.9479836225509644,-2.0437769889831543,-0.13790667057037354,-0.1485242396593094,0.13999725878238678,-0.952329158782959,0.751015305519104,-0.9362184405326843,-0.6893224716186523,-0.13570190966129303,0.2684915363788605,0.8301929235458374,0.6569337844848633,0.8724530935287476,0.25462180376052856,-1.1641136407852173,-0.23093652725219727,-0.055312514305114746,-0.5273047089576721,-0.2846515476703644,0.3306660056114197,1.5430711507797241,-0.335480272769928,-1.094771146774292,-1.605818271636963
P5+,-0.5946343541145325,-0.34996357560157776,0.26353198289871216,1.1232402324676514,-0.3840869069099426,-0.6547068953514099,0.6973729729652405,0.22515609860420227,0.6646428108215332,-1.2403054237365723,0.2258010059595108,-0.38980409502983093,-0.5437620282173157,-0.10361845046281815,0.09611961245536804,0.03461962565779686,1.464473009109497,-0.2822595536708832,-3.287367582321167,-0.33326131105422974,2.1697616577148438,0.02129269950091839,0.30903735756874084,0.21929773688316345,0.8978633284568787,-0.3241361677646637,0.5046143531799316,-1.1871662139892578,-2.501032590866089,0.3085121214389801
P2-,-0.6850005388259888,1.935908317565918,-0.3164130449295044,-1.8065851926803589,-0.7525263428688049,0.6453384160995483,-0.9088248014450073,-0.07841168344020844,0.21155200898647308,0.015638869255781174,0.3974508047103882,0.19585992395877838,-0.9484550952911377,-0.3544774651527405,0.8618133068084717,-0.1470528095960617,-1.0549206733703613,0.22931452095508575,0.808826208114624,0.9349707961082458,-0.7707104682922363,-0.21820583939552307,0.5580596327781677,-0.3366178274154663,-0.46800923347473145,0.3046744167804718,-0.01800519786775112,0.8260975480079651,-1.5401467084884644,-0.02867085486650467
P3-,-0.6141120195388794,0.20558087527751923,-0.6639606356620789,-1.8637384176254272,-0.6252177953720093,0.5642777681350708,-0.20672988891601562,0.17029061913490295,0.028261903673410416,0.44747263193130493,1.1204049587249756,0.3951985239982605,-0.6297721862792969,-0.6730836629867554,1.4444146156311035,-0.0627100020647049,-0.5986864566802979,0.10106238722801208,0.541717529296875,0.06673705577850342,-0.9828780889511108,-0.23442111909389496,0.8101881146430969,0.10888747870922089,-0.30280888080596924,0.12917965650558472,-0.3266012966632843,0.3740037977695465,-0.7022489309310913,0.2949335277080536
